2.7482	-737.7439	13.5079
-28.5548	-737.7493	13.3919
2.7567	-528.7911	13.3823
-28.5486	-528.7851	13.3387
2.7500	-526.6359	13.4021
-28.5394	-526.6309	13.3803
2.7537	-317.6971	13.3004
-28.5396	-317.7021	13.2977
2.7356	-315.5574	13.2969
-28.5717	-315.5542	13.2926
2.7464	-106.5850	13.2896
-28.5507	-106.5777	13.3306
2.7341	-104.4540	13.2509
-28.5697	-104.4539	13.2743
2.7636	104.5151	13.2906
-28.5341	104.5175	13.3010
2.7662	106.6491	13.3004
-28.5360	106.6503	13.3176
2.7759	315.6245	13.4302
-28.5249	315.6286	13.3854
2.7391	317.7621	13.3592
-28.5583	317.7619	13.3810
2.7416	526.7349	13.5388
-28.5603	526.7387	13.4561
2.7407	528.8862	13.4637
-28.5553	528.8792	13.4346
2.7138	737.8117	13.5823
-28.5868	737.8054	13.4685
28.5840	-737.7838	9.9881
28.5432	-528.8145	9.8768
28.5608	-526.6936	9.8684
28.6047	-317.7561	9.7526
28.5626	-315.5795	9.8113
28.5769	-106.6234	9.7855
28.5665	-104.4608	9.7248
28.5506	104.4935	9.7803
28.5521	106.6054	9.7355
28.5564	315.6328	10.5201
28.5662	317.7181	9.7991
28.4969	526.6900	9.8705
28.4969	528.8572	10.5442
28.4894	737.7853	9.9431
