2.7860	-737.7143	13.4086
-28.5050	-737.7246	13.4293
2.7495	-528.7800	13.4656
-28.5371	-528.7837	13.5140
2.7573	-526.6232	13.4257
-28.5432	-526.6220	13.4552
2.7674	-317.6823	13.3081
-28.5379	-317.6766	13.2744
2.7712	-315.5623	13.3035
-28.5231	-315.5714	13.3060
2.7496	-106.6121	13.2646
-28.5428	-106.6164	13.3020
2.7203	-104.4612	13.2332
-28.5771	-104.4609	13.2536
2.7400	104.4672	13.3017
-28.5495	104.4834	13.3168
2.7476	106.6360	13.2355
-28.5479	106.6261	13.2635
2.7260	315.5799	13.3679
-28.5712	315.5802	13.3423
2.7028	317.6995	13.4036
-28.5976	317.7081	13.3698
2.7561	526.6835	13.5301
-28.5433	526.6905	13.5085
2.7423	528.8152	13.4678
-28.5545	528.8131	13.4765
2.7447	737.7800	13.7445
-28.5549	737.7771	13.6734
28.5475	-737.8001	9.8963
28.5737	-528.8367	9.8371
28.6015	-526.6634	9.8121
28.5567	-317.7160	9.7388
28.4879	-315.5839	9.8251
28.5295	-106.5915	9.8066
28.5268	-104.4515	9.8038
28.5358	104.5263	9.7962
28.5208	106.5950	9.7740
28.5785	315.5952	9.8724
28.5554	317.6745	9.8760
28.5938	526.6696	9.9372
28.5838	528.7843	9.9282
28.5760	737.7839	9.9697
