2.7137	-737.7141	13.3141
-28.5760	-737.6922	13.4909
2.8693	-528.7708	13.3858
-28.4290	-528.7548	13.4167
2.8480	-526.6285	13.3813
-28.4425	-526.6132	13.3311
2.9439	-317.7250	13.3435
-28.3470	-317.7115	13.3448
2.9552	-315.5447	13.3027
-28.3393	-315.5463	13.3290
2.9437	-106.6365	13.3324
-28.3591	-106.6371	13.2880
2.9139	-104.4117	13.3369
-28.3791	-104.4151	13.2955
2.9150	104.5018	13.3644
-28.3760	104.5029	13.3075
2.9205	106.6772	13.2729
-28.3723	106.6668	13.2736
2.8725	315.6065	13.3919
-28.4199	315.5962	13.3020
2.8403	317.8031	13.3405
-28.4546	317.8001	13.3132
2.8438	526.7174	13.3979
-28.4557	526.7214	13.4171
2.8514	528.9088	13.3360
-28.4541	528.8930	13.3252
2.7389	737.8211	13.3753
-28.5587	737.7938	13.4771
28.5826	-737.7256	9.8797
28.6433	-528.8171	9.7857
28.6318	-526.6985	9.8091
28.6576	-317.7416	9.8058
28.6508	-315.5742	9.7464
28.6737	-106.6378	9.7323
28.6602	-104.5088	9.7020
28.6722	104.4496	9.7532
28.6481	106.5803	9.6692
28.6345	315.5325	9.7971
28.6421	317.6796	9.6861
28.5977	526.6520	9.8173
28.5788	528.8026	9.7175
28.5874	737.7274	9.8247
